,text,time,labels
1741,理科学不会啊 让我怎么办准备去捡垃圾了 ,2023-12-09 16:36,0
1744,前几天有人问我做什么的我说干服务的第三产业可不就是服务业只不过服务类型有差别罢了从乙方变甲方 但是甲方也是别人的乙方不过从底层乙方 变中间乙方罢了 ,2023-12-09 16:35,0
1745,不一定，有很多都进了服务行业，这个行业很广泛,2023-12-09 16:35,0
1746,啊 谁破防了 我破防了 我一个学经济的破大防了金融服务业 基层谁不是服务员 ,2023-12-09 16:35,0
1751,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 16:35,0
1755,无所谓 文科生的我也觉得文科生专业不好选 ,2023-12-09 16:35,0
1756,【明皇陵】明皇陵是明朝开国皇帝朱元璋为其父母和兄嫂而修建的陵墓，位于安徽省凤阳县城南七公里处。初建号英陵，后改称皇陵。明皇陵与南京明孝陵和北京明十三陵为同一制度，皇陵碑文为朱元璋亲撰。1982年，明中都皇故城及皇陵石刻被国务院列为第二批全国重点文物保护单位。 【明皇陵】明皇陵是明朝开国皇帝朱元璋为其父母和兄嫂而修建的陵墓，位于安徽省凤阳县城南七公里处。初建号英陵，后改称皇陵。明皇陵与南京明孝陵和北京明十三陵为同一制度，皇陵碑文为朱元璋亲撰。1982年，明中都皇故城及皇陵石刻被国务院列为第二批全国重点文物保护单位。,2023-12-09 16:35,0
1760,笑死文科生碍着你了天天拿文科生说事儿引流呢 ,2023-12-09 16:34,0
1766,我一直觉得理科才是服务业至少文科可以考公，我这个专业考公都没机会报名 ,2023-12-09 16:34,0
1768,“落霞与孤鹜齐飞，秋水共长天一色”的语言之美，“热带雨林，亚热带阔叶林，温带针叶林”的地理变化之美，“羌笛何须怨杨柳，春风不度玉门关”的历史叙事。喜欢语言、文字、画面、想象力、时空感，所以选了自己喜欢的文科 ,2023-12-09 16:33,0
1777,在市场经济下，我们每个人都在产生需求，让别人服务自己，同时也活在别人的需求中，为别人服务。 ,2023-12-09 16:33,0
1780,理科不也是…… ,2023-12-09 16:33,0
1782,好好好,2023-12-09 16:33,0
1787,服务社会和人民,2023-12-09 16:32,0
1788,文科就业主要就是第三产业啊,2023-12-09 16:32,0
1792,低谷的人，可以暂时的休息，不要真正的躺平。尝试做两件事:一是静下来学习，看看书，换换思维和想法，听听不同的课程，学习别人看问题思维。另外是可以去正规寺庙或道观。大的道场都是有智慧神识降临的地方，不单是排解负能量，还能滋养你的磁场和运气。,2023-12-09 16:32,0
1801,本来大部分文科专业就是呀,2023-12-09 16:31,0
1802,其实自己若不是资源咖，不管读文读理，在职场都要具备服务与销售思维，不然很难进步。 ,2023-12-09 16:31,0
1806,最赞成张雪峰的反而是读了文科的,2023-12-09 16:31,0
1808,部分理科生对文科生的优越感从何而来？,2023-12-09 16:30,0
1809,说的没错呀，而且税收分类大部分行业都归类为服务业 ,2023-12-09 16:30,0
1810,所以物理化学生物再怎么难，都要坚持学。 ,2023-12-09 16:30,0
1814,这是啥意思意思？是在贬低文科？？还是服务业人员呢？ ,2023-12-09 16:30,0
1816,理工科乙方也是服务业,2023-12-09 16:30,0
1817,理科大部分也都是服务业,2023-12-09 16:30,0
1818,【】今日，登上热搜。此前考研名师张雪峰在直播中称，“所有文科专业都叫服务业，总结起来就是‘舔’”，随后张雪峰发文回应：我是不是又说错话了，对不起。在《辞海》中服务业的定义是指电子信息时代的产业总称。服务业概念在理论界尚 【】今日，登上热搜。此前考研名师张雪峰在直播中称，“所有文科专业都叫服务业，总结起来就是‘舔’”，随后张雪峰发文回应：我是不是又说错话了，对不起。在《辞海》中服务业的定义是指电子信息时代的产业总称。服务业概念在理论界尚有争议。一般认为服务业指从事服务产品的生产部门和企业的集合。在国家统计局今年7月发布的《现代服务业统计分类》中界定了现代服务业统计范围，涵盖：信息传输、软件和信息技术服务业、科学研究和技术服务业、金融业、现代物流服务业、现代商贸服务业、现代生活服务业、现代公共服务业，融合发展服务业等8个大类。今年8月17日举行的商务部例行新闻发布会上介绍上半年我国服务业增加值33万亿元，同比增长6.4%，占GDP比重为56%，高于上年同期1.6个百分点，对国民经济增长贡献率为66.1%，为我国服务贸易平稳增长提供了有力支撑。此前针对“东南亚国家掉入中等收入陷阱的原因之一是文科生太多”，人民日报就发表评论，“比文理之分更重要的是，学科为社会培养怎样的人才。一段时间以来对通识教育、打破分科的热议，体现了社会的关切，也就是如何才能超越具体细碎的知识，为学生培养必备的学习能力和认知观念、科学素养与人文关怀，从而塑造更加完整的人。教育作为感化人心、塑造灵魂的工作，这些问题应该引起重视。”（综合国家统计局官网、人民日报）,2023-12-09 16:30,0
1819,虽然但是 我觉得现在的教师就是服务业,2023-12-09 16:29,0
1820,有什麼行業不用「舔」的！不過你的表情太樣衰啦[裂開]！可以用猥瑣兩個字形容,2023-12-09 16:29,0
1829,开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★2023冬季新款精致烫钻高腰宽松老爹裤原价：419元，券后价【364元】领5元优惠券：下单链接：上半部分亮钻 开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★2023冬季新款精致烫钻高腰宽松老爹裤原价：419元，券后价【364元】领5元优惠券：下单链接：上半部分亮钻点缀，不挑身材直筒版型，提臀约克线，LOGO字母皮牌开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★冬季新款休闲潮流撞色刺绣阔腿休闲裤原价：239元，券后价【214元】领5元优惠券：下单链接：袋口时髦刺绣，斜插隐形口袋，舒适松紧裤腰，多色可选，百搭好看开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★冬季新款时尚宽松刺绣长袖针织衫翻领毛衣原价：269元，券后价【244元】领5元优惠券：下单链接：慵懒柔软针织，松弛感宽松版型不挑身材，随意搭配都好看，温暖亲肤面料，带来如沐晚风般的柔软体验，可盐可甜的镂空polo领，巧妙衬托颈部线条，精致金属钮扣点缀，为整体增加吸睛亮点开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★冬季新款休闲显瘦纯色直筒刺绣长裤休闲裤原价：249元，券后价【224元】领5元优惠券：下单链接：松紧腰头设计，肌理感闪闪银丝面料，精致刺绣，多色好选,2023-12-09 16:28,0
1830,现在这社会节奏，啥啥都要求服务质量，文科也同样重要。 ,2023-12-09 16:28,0
1831,纯文,2023-12-09 16:28,0
1833,实话服务业这个概念挺宽广的，不是说只能做餐厅服务员，不用觉得难听，除了极少数人，大家差不多,2023-12-09 16:28,0
1836,噢 ,2023-12-09 16:28,0
1839,工作本质都是服务，重要的是产生正向的价值，获得应有的报酬和尊重。文理科是一个整体，只是在特定的时期会有轻重之别，科学知识、优秀的文化都是需要不断学习和掌握以及发扬的。社会是一个整体，一个人本身是一个整体，男性和女性、意识和物质相辅相成。 ,2023-12-09 16:28,0
1840,确实是理科就业面更广 要不然那么多人选理科 不都是为了找工作吗,2023-12-09 16:28,0
1842,其实文理都是服务业 ,2023-12-09 16:28,0
1845,张雪峰理解的“舔”和大众理解的“舔”是不太一样的，你们看看哪个服务行业的人会一边说“对不起对不起我说错了，我给大家笑一个”，另一边又会说“可我没有觉得有什么不好啊”。。。张老师，这不叫舔，这算嬉皮笑脸和虚情假意，放服务行业里是会挨投诉的。 ,2023-12-09 16:27,0
1846,服务业 那就是服务业啊  有问题吗？就算教师说白了也是服务学生的 那私立学校没服务好 就给你开了 也没问题啊 哈哈哈哈哈顺便文科毕业出去看看别墅🏡才300多平 其实也可以了  薪资6000不比公务员开的多吗(以上都是我瞎说的 不代表任何东西  特此声明) ,2023-12-09 16:27,0
1847,都在为人民服务,2023-12-09 16:27,0
1849,工作十年的文科生证明他说的是对的 ,2023-12-09 16:27,0
1852,医学非文科专业都成了服务业,2023-12-09 16:27,0
1853,本来就是事实的事情，不知道那些敏感肌干嘛啊文科出来多数本来就业就很局限啊 ,2023-12-09 16:27,0
1860,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 16:26,0
1861,张雪峰老师对于大学专业的推荐/不推荐专业总结 ,2023-12-09 16:26,0
1863,啥不是服务业啊，公务员不也是为人民服务吗 ,2023-12-09 16:26,0
1864,别说了工科也是啊，本工科女鬼知道毕业后会不会去卖烤肠,2023-12-09 16:25,0
1865,社会关系中全部都是服务业，不分文理科 ,2023-12-09 16:25,0
1867,希望所有人都离张雪峰远点 别回应也别蹭 把他留给我们喜欢的人慢慢欣赏 无良媒体别把他造没了 因为我儿子还没长大 ,2023-12-09 16:25,0
1870,这是什么话  文科怎么就服务业了 ,2023-12-09 16:25,0
1871,毕业的时候还说学士服粉领都是社会底层月薪3k呢 ,2023-12-09 16:25,0
1879,三大产业工业农业服务业😂😂自己对号入座 ,2023-12-09 16:24,0
1885,？？？人哪儿说错了……？第一产业——农业第二产业——工业第三产业——服务业文科不都是第三产业么？就是现在的理工科毕业生，也并不都在工业部门就业啊，也有很多是服务业啊,2023-12-09 16:23,0
1886,说胡话到最后同为打工人 ,2023-12-09 16:23,0
1890,医学不也是服务行业，都差不多吧，干啥都那样 ,2023-12-09 16:23,0
1891,话糙理不糙 ,2023-12-09 16:23,0
1896,没毛病，我要有那能耐我也学理科，文理工资待遇就业前景确实不一样，大实话 ,2023-12-09 16:22,0
1897,一切都是为人民服务，怎么学了文想造反啊 ,2023-12-09 16:22,0
1902,不只是文科生，在市场经济逻辑下，几乎所有的人都在为别人服务，属于服务业。市场经济的本质，是交换经济，即你服务我，我服务你，大家互相服务。 ,2023-12-09 16:22,0
1905,说的太对了早读晚读语文英语最倒霉学科特色 ,2023-12-09 16:22,0
1907,没错啊现在天天在银行当waiter,2023-12-09 16:22,0
1908,难道理科就不是了？最后殊途同归都是打工人 ,2023-12-09 16:22,0
1909,文科理科的到头来都找不到工作，要么就学术上死卷要么拿几千块钱破工资，反正我是无所谓，我的朋友汗流浃背了,2023-12-09 16:22,0
1911,所有人都是服务行业  只不过服务对象不同而已  但是舔有点…… ,2023-12-09 16:21,0
1913,文科生已经前途渺茫了别来创我们好不好,2023-12-09 16:21,0
1915,为什么我高考的时候没有遇到他!为什么？为什么？为什么？,2023-12-09 16:21,0
1916,那些伤心的人才是最认可这句话的 ,2023-12-09 16:21,0
1919,刚刚说的然后随后道歉 说：做服务业没有不好 元芳你怎么看❓..,2023-12-09 16:21,0
1922,工科也是服务业。。打工人基本上都差不多。。。 ,2023-12-09 16:21,0
1923,没毛病，不管什么都是为社会做贡献，一样服务 ,2023-12-09 16:21,0
1931,说得好像理科就不是服务业一样，写app，做游戏，公务员，医生，老师，都是服务业 ,2023-12-09 16:20,0
1932,嗯……其实 我觉得 没啥问题 可能对于那种清北啊或者名校来说文科会好很多 但是我这种普普通通的二本学校来说 真的就是这样啊,2023-12-09 16:20,0
1934,不带文科没饭吃是吧？ ,2023-12-09 16:20,0
1937,有点没看懂他的回应 什么意思嘞,2023-12-09 16:19,0
1940,没关系 我文科生我活着就很好了,2023-12-09 16:19,0
1941,所有人都是服务行业  你是老板也得服务乙方  只不过服务对象不同而已  舔但是有点…… ,2023-12-09 16:19,0
1942,文科怎么你了 我请问,2023-12-09 16:19,0
1943,服务没什么，重点是为什么服务？想到一句话：劳心者治人，劳力者治于人。服务被服务，管理被管理。每个人都有价值，各司其事，做自己擅长的合适的。在自己的岗位发光发热，才是重要的 ,2023-12-09 16:19,0
1944,感觉几乎所有工作都是“服务业”，只是服务的对象不同罢了 ,2023-12-09 16:19,0
1946,都是为人民服务,2023-12-09 16:18,0
1948,苯文科生又轻轻地破防了… ,2023-12-09 16:18,0
1951,文科生唯一强的专业，做记者霸凌普通人。 ,2023-12-09 16:18,0
1954,肌肉猛男教你一根弹力带居家练全身,2023-12-09 16:18,0
1955,我文科生怎么你了我请问呢 ,2023-12-09 16:18,0
1961,除了政府、事业单位其他都是服务行业不管干什么都需要服务和被服务 ,2023-12-09 16:17,0
1962,嗯嗯 你说什么都是对的 你肯定是对的 ,2023-12-09 16:17,0
1963,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 16:17,0
1965,：总结起来就是“舔”，这话多少是有点扎心了老铁但是赤裸又现实其实不管学文还是学理，最终都要服务于社会、服务于家国大业。三百六十行，行行出状元，现在各地人才政策也不再是高不可攀，所以就努力吧，去各自领域独领风骚,2023-12-09 16:17,0
1966,挺对啊，不然我们怎么做服务员？,2023-12-09 16:17,0
1967,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 16:17,0
1973,全世界都这样。美媒CNBC做了调查——后悔读的专业——结果榜上除了生物，全员文科。排第一的就是新闻学，第二是社会学。 ,2023-12-09 16:16,0
1974,【男子失联多日“查无此人” 民警多方寻找 成功将其救下】近日，江苏省句容市郭庄派出所接到报警，报警人称自己独居的表哥杨某已失联四天，请求民警帮忙寻找。民警根据报警人提供的地址并未找到其表哥，通过技术手段和多方询问，找到杨某，原来是报警人记错了地址。经了解，杨某四天前睡觉 【男子失联多日“查无此人” 民警多方寻找 成功将其救下】近日，江苏省句容市郭庄派出所接到报警，报警人称自己独居的表哥杨某已失联四天，请求民警帮忙寻找。民警根据报警人提供的地址并未找到其表哥，通过技术手段和多方询问，找到杨某，原来是报警人记错了地址。经了解，杨某四天前睡觉时不慎从床上滚落，下半身失去知觉动弹不得，已多日滴米未进。民警立刻联系急救中心将其送往医院，经抢救，杨某已脱离生命危险。,2023-12-09 16:16,0
1975,文科生没有惹任何人而且现在除了自己当老板，文理科出来不都是服务业吗，为啥单拎我们文科生说,2023-12-09 16:16,0
1977,张雪峰老师又道歉了！因其言论称:文科都是服务业。杭州日报。,2023-12-09 16:16,0
1980,也没啥，理科也是，说白了做乙方（不敢以偏概全，但起码我做设计是的）和当客服没什么差别,2023-12-09 16:16,0
1981,汗流浃背了…学文的快跑 ,2023-12-09 16:16,0
1983,各行各业都值得尊敬,2023-12-09 16:16,0
1988,现在除了自己当老板，谁不是服务业,2023-12-09 16:15,0
1989,开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★2023冬季新款时尚百搭高腰紧身裤原价：349元，券后价【324元】领5元优惠券：下单链接：四面弹黑科技面料，运动自如，舒适自在无阻碍，特殊 开抢时间：2023年12月9日 20点整★天猫年终好价节 享跨店满减★2023冬季新款时尚百搭高腰紧身裤原价：349元，券后价【324元】领5元优惠券：下单链接：四面弹黑科技面料，运动自如，舒适自在无阻碍，特殊约克线包裹赘肉，塑性显瘦，凸出臀高点，更显臀翘，小脚裤设计，可拉长身材比例！！,2023-12-09 16:15,0
1990,肌肉猛男展示完美漂亮的肌肉造型，堪比艺术雕塑,2023-12-09 16:15,0
1993,说的没错。。。确实如此好像 ,2023-12-09 16:15,0
1995,啊😧好像没啥毛病,2023-12-09 16:14,0
1997,卖教育服务的混混想当人生导师。中国学科的问题是教学内容的问题。一个与世界脱离的教育体系当然不会取得什么成果，教出的学生自然也是无用的。但文科也好，社科也罢，以的认知是理解不了为什么法学、修辞学、哲学、神学会是最早的大学专业的。那些奉他为人生 卖教育服务的混混想当人生导师。中国学科的问题是教学内容的问题。一个与世界脱离的教育体系当然不会取得什么成果，教出的学生自然也是无用的。但文科也好，社科也罢，以的认知是理解不了为什么法学、修辞学、哲学、神学会是最早的大学专业的。那些奉他为人生导师的人，小心他把你们带沟里，从此除了动物本能什么也不剩。,2023-12-09 16:14,0
1998,按这种说法哪个行业都是服务业 学计算机的在岗位也得听甲方的要求改自己的产品 哪个不是在服务别人呢 ,2023-12-09 16:14,0
1999,鹅,2023-12-09 16:14,0
2000,删了吧，我是文科生我pf了 ,2023-12-09 16:14,0
2002,哪还分啥文理科啊 哪个专业出来不是给别人打工给别人服务的 ,2023-12-09 16:14,0
2004,学前教育很难不赞同全国最累的服务业 服务完孩子服务家长 服务完家长服务园长 呵呵,2023-12-09 16:14,0
2006,这… ,2023-12-09 16:14,0
2007,张雪峰老师说的没毛病啊，按照三个产业的划分，文科都是服务业啊。定义如下：第三产业即服务业，是指除第一产业、第二产业以外的其他行业。第三产业包括：批发和零售业，交通运输、装卸搬运和仓储业和邮政业，住宿和餐饮业，信息传输、软件和信息技术行业，金融业，房地产 张雪峰老师说的没毛病啊，按照三个产业的划分，文科都是服务业啊。定义如下：第三产业即服务业，是指除第一产业、第二产业以外的其他行业。第三产业包括：批发和零售业，交通运输、装卸搬运和仓储业和邮政业，住宿和餐饮业，信息传输、软件和信息技术行业，金融业，房地产业，租赁和商务服务业，科学研究和技术服务业，水利、环境和公共设施管理业，居民服务、修理和其他服务业，教育，卫生和社会工作，文化、体育和娱乐业，公共管理、社会保障和社会组织，国际组织，以及农、林、牧、渔业中的农、林、牧、渔专业及辅助性活动，开采专业及辅助性活动，制造业中的金属制品、机械和设备修理业。,2023-12-09 16:14,0
2008,有什么问题吗,2023-12-09 16:14,0
2009,什么意思，为什么看不起文科生,2023-12-09 16:14,0
2011,肌肉猛男今天腹肌训练，打造结实的四块腹肌,2023-12-09 16:14,0
2012,现在高一 对文科都很感兴趣 理科也能学 选文还是理 文科能选的专业是不是比较少捏,2023-12-09 16:14,0
2017,好像是这样的 ,2023-12-09 16:13,0
2019,服务行业怎么了，为人民服务。交通运输 邮电行业 金融保险 房产管理 科教文卫 广播 电视 体育产业，甚至连国家机关 政党机关 社会团体 警察 军队这些都属于广义上的服务行业，真不知道是踩到这些人的哪根麻筋了。媒体再一次证明了自己的垃圾属性，对了，你们也是服务行业， 服务行业怎么了，为人民服务。交通运输 邮电行业 金融保险 房产管理 科教文卫 广播 电视 体育产业，甚至连国家机关 政党机关 社会团体 警察 军队这些都属于广义上的服务行业，真不知道是踩到这些人的哪根麻筋了。媒体再一次证明了自己的垃圾属性，对了，你们也是服务行业，不服么？,2023-12-09 16:13,0
2021,没啥问题，很多行业本质上就是服务业 ,2023-12-09 17:59,0
2022,张老师说的很对，其实这个社会大部分人都算是从事的服务行业吧 ,2023-12-09 17:59,0
2023,想起挖井的故事，理想如水，你挖的浅了，自然离你就远了。而如果你放弃了，自然理想如空中楼阁你就不会相信了。,2023-12-09 17:59,0
2024,近日张雪峰称所有文科都叫服务业，总结起来就是“舔”，引发热议。天使投资人、北京卫视财经评论员郭涛表示，文科专业涵盖了广泛的学科领域，如人文学科、社会科学、艺术等，这些学科对于培养批判性思维、创造力、沟通能力等方面具有重要作用。因此，将文科专业简单地贬低为服务业或舔是不公正的。郭涛 近日张雪峰称所有文科都叫服务业，总结起来就是“舔”，引发热议。天使投资人、北京卫视财经评论员郭涛表示，文科专业涵盖了广泛的学科领域，如人文学科、社会科学、艺术等，这些学科对于培养批判性思维、创造力、沟通能力等方面具有重要作用。因此，将文科专业简单地贬低为服务业或舔是不公正的。郭涛认为，张雪峰的言论可能是出于对文科专业的不满或误解。然而，这种观点忽略了文科专业对社会和个人发展的重要性。文科专业培养了人们的思考能力、表达能力和文化素养，这些都是现代社会所需要的重要素质。此外，服务业是一个广泛的概念，包括了各种职业和行业，不仅仅是文科专业。因此，将文科专业简单地归结为服务业或舔是片面的。,2023-12-09 17:59,0
2027,现在的社会就是这样！ ,2023-12-09 17:58,0
2028,确实服务业（幸好我是文科生）（已疯） ,2023-12-09 17:58,0
2030,【网红名师言论引争议 “文科都叫服务业，一个字舔” 张雪峰致歉：我也在舔】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不 【网红名师言论引争议 “文科都叫服务业，一个字舔” 张雪峰致歉：我也在舔】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。（梨视频）,2023-12-09 17:57,0
2033,那不都是打工人吗... 况且我为什么学文科是因为理科学不明白才学文科的呀[神里绫人]嗯 ,2023-12-09 17:56,0
2034,说的是文科，结果工科和理科抢着说他们也是服务业,2023-12-09 17:56,0
2036,第一产业农业第二产业工业第三产业服务业,2023-12-09 17:55,0
2039,当公务员是服务员（服务型政府）；当教师是服务业；当律师是服务员；当记者是服务业；当导游、文秘、翻译是服务业；当销售、做老板都是服务业，音乐家、明星也一样……感觉没毛病！AI数字人 自动直播 ,2023-12-09 17:54,0
2040,毕业完了都考公务员，为人民服务，还不是服务业吗 ,2023-12-09 17:54,0
2042,只有公务员才不是服务业，天龙人除外不都是服务业都是“舔”,2023-12-09 17:54,0
2045,一个人说的话就是自己内心世界的真实看法 ,2023-12-09 17:53,0
2046,也没说错，赚钱无非就靠“销售”和“服务”， 只是实话有点伤文人“傲骨”,2023-12-09 17:53,0
2049,每次说实话都会被… ,2023-12-09 17:52,0
2051,文科…理科…只要是妇产科出来的都他妈是。。 ,2023-12-09 17:52,0
2052,我是文科，说实话文科都是服务业怎么了，让我学理科我脑子不行说实话学到今天我都忘不了物理考C化学考D数学150考60这件事,2023-12-09 17:52,0
2056,文科本来就是垃圾，读了四年不知道在干啥，马上毕业也前途渺茫。,2023-12-09 17:51,0
2060,服务业问题说大也不大。问题不是服不服务、分不分工，问题是谁服务谁嘛。比如菲佣服务婆罗门和刹帝利，白皮和日韩女拳拍片子服务盗版网站，有印度人给孔夫子辩经，也有湖南台给下沉市场辩经搞宗教嘛真正的罗天大醮在文科圈,2023-12-09 17:50,0
2061,没啥问题，很多行业本质上就是服务业 ,2023-12-09 17:50,0
2062,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 17:50,0
2063,尼采反对社会达尔文主义。并非出于对弱者的人道主义同情。更多是因为社会达尔文主义筛选的是极致的生存能力。经过筛选留下的“精英”大多对于社会进步和文明发展没有积极推动的作用。然而现实中。人们为了生计投身于“计算机”、“金融”这样热门的专业。反观历史或 尼采反对社会达尔文主义。并非出于对弱者的人道主义同情。更多是因为社会达尔文主义筛选的是极致的生存能力。经过筛选留下的“精英”大多对于社会进步和文明发展没有积极推动的作用。然而现实中。人们为了生计投身于“计算机”、“金融”这样热门的专业。反观历史或哲学的传承却不受重视。但不应无端指责“失去信心的梦想家”。这是决策者的问题。个体的人类为了更好的生存环境无可厚非。“经济发展、科技发展、文明发展”的大旗下掌握平衡是更高层的人需要考虑的问题。除非政策将利好真正倾斜于文科专业。不然这个现象是很难改变的。,2023-12-09 17:49,0
2064,服务就是舔？出了每天作秀还能干嘛 ,2023-12-09 17:49,0
2071,不去惊艳谁的人生，只温暖自己的岁月！落落大方，好好生活，望远处是风景，看近处是人生… ,2023-12-09 17:48,0
2074,岁月，不过尘间一梦，我们要看得淡，更要想得开。愿你，心似明镜，宽阅山海。 ,2023-12-09 17:48,0
2075,要是能学好理科也不会学文啊 主要是脑子真的转不过来,2023-12-09 17:48,0
2078,爱上富阳之达夫书屋旁的树与叶☘,2023-12-09 17:46,0
2079,……也没说错，当今时代确实不太重视人文 ,2023-12-09 17:46,0
2083,文科出来上班天天受气，甲方不让领导好受，领导就给我上压力,2023-12-09 17:45,0
2084,审计 金融服务突然被击中 ,2023-12-09 17:45,0
